"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","WASTEMUN","TOT","THND_TONNE","A","1997",17481.7,
"KOR","WASTEMUN","TOT","THND_TONNE","A","1998",16272.8,
"KOR","WASTEMUN","TOT","THND_TONNE","A","1999",16649.1,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2000",16949.9,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2001",17702.1,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2002",18214.2,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2003",18518.9,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2004",18252,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2005",17665,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2006",17828,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2007",18376,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2008",19006,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2009",18581,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2010",17943,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2011",17861,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2012",17881,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2013",17786,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2014",18219,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2015",18705,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2016",19627,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2017",19523.668,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2018",20452.921,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2019",21155.91,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2020",22544.634,
"KOR","WASTEMUN","TOT","KG_CAP","A","1985",514.488,
"KOR","WASTEMUN","TOT","KG_CAP","A","1987",587.826,
"KOR","WASTEMUN","TOT","KG_CAP","A","1988",633.039,
"KOR","WASTEMUN","TOT","KG_CAP","A","1989",670.868,
"KOR","WASTEMUN","TOT","KG_CAP","A","1990",714.873,
"KOR","WASTEMUN","TOT","KG_CAP","A","1991",777.671,
"KOR","WASTEMUN","TOT","KG_CAP","A","1992",626.544,
"KOR","WASTEMUN","TOT","KG_CAP","A","1993",519.817,
"KOR","WASTEMUN","TOT","KG_CAP","A","1994",475.188,
"KOR","WASTEMUN","TOT","KG_CAP","A","1995",386.712,
"KOR","WASTEMUN","TOT","KG_CAP","A","1996",400.28,
"KOR","WASTEMUN","TOT","KG_CAP","A","1997",380.421,
"KOR","WASTEMUN","TOT","KG_CAP","A","1998",351.567,
"KOR","WASTEMUN","TOT","KG_CAP","A","1999",357.149,
"KOR","WASTEMUN","TOT","KG_CAP","A","2000",360.574,
"KOR","WASTEMUN","TOT","KG_CAP","A","2001",373.697,
"KOR","WASTEMUN","TOT","KG_CAP","A","2002",382.292,
"KOR","WASTEMUN","TOT","KG_CAP","A","2003",386.678,
"KOR","WASTEMUN","TOT","KG_CAP","A","2004",379.597,
"KOR","WASTEMUN","TOT","KG_CAP","A","2005",366.611,
"KOR","WASTEMUN","TOT","KG_CAP","A","2006",368.056,
"KOR","WASTEMUN","TOT","KG_CAP","A","2007",377.457,
"KOR","WASTEMUN","TOT","KG_CAP","A","2008",387.445,
"KOR","WASTEMUN","TOT","KG_CAP","A","2009",376.837,
"KOR","WASTEMUN","TOT","KG_CAP","A","2010",362.089,
"KOR","WASTEMUN","TOT","KG_CAP","A","2011",357.673,
"KOR","WASTEMUN","TOT","KG_CAP","A","2012",356.196,
"KOR","WASTEMUN","TOT","KG_CAP","A","2013",352.695,
"KOR","WASTEMUN","TOT","KG_CAP","A","2014",359.019,
"KOR","WASTEMUN","TOT","KG_CAP","A","2015",366.657,
"KOR","WASTEMUN","TOT","KG_CAP","A","2016",383.207,
"KOR","WASTEMUN","TOT","KG_CAP","A","2017",380.12,
"KOR","WASTEMUN","TOT","KG_CAP","A","2018",396.489,
"KOR","WASTEMUN","TOT","KG_CAP","A","2019",408.693,
"KOR","WASTEMUN","TOT","KG_CAP","A","2020",434.92,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1975",119,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1980",128,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1985",131,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1989",170,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1990",223.6,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1991",216.8,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1992",195.52,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1993",200.98,"B"
"LUX","WASTEMUN","TOT","THND_TONNE","A","1994",196.1,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1995",240,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1996",242,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1997",253,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1998",266,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1999",278,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2000",285,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2001",285,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2002",291,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2003",306,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2004",311,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2005",313,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2006",323,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2007",333,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2008",341,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2009",338,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2010",344,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2011",345,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2012",346,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2013",335,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2014",348,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2015",346,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2016",474,"B"
"LUX","WASTEMUN","TOT","THND_TONNE","A","2017",476,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2018",488,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2019",491,"E"
"LUX","WASTEMUN","TOT","THND_TONNE","A","2020",498,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2021",508,
"LUX","WASTEMUN","TOT","KG_CAP","A","1975",336.177,
"LUX","WASTEMUN","TOT","KG_CAP","A","1980",351.502,
"LUX","WASTEMUN","TOT","KG_CAP","A","1985",357.233,
"LUX","WASTEMUN","TOT","KG_CAP","A","1989",450.815,
"LUX","WASTEMUN","TOT","KG_CAP","A","1990",585.56,
"LUX","WASTEMUN","TOT","KG_CAP","A","1991",560.208,
"LUX","WASTEMUN","TOT","KG_CAP","A","1992",498.558,
"LUX","WASTEMUN","TOT","KG_CAP","A","1993",505.634,
"LUX","WASTEMUN","TOT","KG_CAP","A","1994",486.696,
"LUX","WASTEMUN","TOT","KG_CAP","A","1995",587.336,
"LUX","WASTEMUN","TOT","KG_CAP","A","1996",584.219,
"LUX","WASTEMUN","TOT","KG_CAP","A","1997",603.185,
"LUX","WASTEMUN","TOT","KG_CAP","A","1998",626.326,
"LUX","WASTEMUN","TOT","KG_CAP","A","1999",645.798,
"LUX","WASTEMUN","TOT","KG_CAP","A","2000",653.216,
"LUX","WASTEMUN","TOT","KG_CAP","A","2001",645.494,
"LUX","WASTEMUN","TOT","KG_CAP","A","2002",652.224,
"LUX","WASTEMUN","TOT","KG_CAP","A","2003",677.552,
"LUX","WASTEMUN","TOT","KG_CAP","A","2004",678.894,
"LUX","WASTEMUN","TOT","KG_CAP","A","2005",672.898,
"LUX","WASTEMUN","TOT","KG_CAP","A","2006",683.394,
"LUX","WASTEMUN","TOT","KG_CAP","A","2007",693.762,
"LUX","WASTEMUN","TOT","KG_CAP","A","2008",697.845,
"LUX","WASTEMUN","TOT","KG_CAP","A","2009",679.011,
"LUX","WASTEMUN","TOT","KG_CAP","A","2010",678.564,
"LUX","WASTEMUN","TOT","KG_CAP","A","2011",665.572,
"LUX","WASTEMUN","TOT","KG_CAP","A","2012",651.66,
"LUX","WASTEMUN","TOT","KG_CAP","A","2013",616.536,
"LUX","WASTEMUN","TOT","KG_CAP","A","2014",625.537,
"LUX","WASTEMUN","TOT","KG_CAP","A","2015",607.439,
"LUX","WASTEMUN","TOT","KG_CAP","A","2016",812.396,
"LUX","WASTEMUN","TOT","KG_CAP","A","2017",798.206,
"LUX","WASTEMUN","TOT","KG_CAP","A","2018",802.698,
"LUX","WASTEMUN","TOT","KG_CAP","A","2019",791.932,
"LUX","WASTEMUN","TOT","KG_CAP","A","2020",789.958,
"LUX","WASTEMUN","TOT","KG_CAP","A","2021",793.671,
"MEX","WASTEMUN","TOT","THND_TONNE","A","1991",21062.33,
"MEX","WASTEMUN","TOT","THND_TONNE","A","1992",21967.53,
"MEX","WASTEMUN","TOT","THND_TONNE","A","1993",28089.5,
"MEX","WASTEMUN","TOT","THND_TONNE","A","1994",29472.4,
"MEX","WASTEMUN","TOT","THND_TONNE","A","1995",30509.6,
"MEX","WASTEMUN","TOT","THND_TONNE","A","1996",31959.4,
"MEX","WASTEMUN","TOT","THND_TONNE","A","1997",29272.4,
"MEX","WASTEMUN","TOT","THND_TONNE","A","1998",30550.5,
"MEX","WASTEMUN","TOT","THND_TONNE","A","1999",30952,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2000",30733,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2001",31488.6,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2002",32173.6,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2003",32915.7,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2004",34604,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2005",35404.9,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2006",36135,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2007",36865,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2008",37595,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2009",38325,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2010",40058.75,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2011",41062.5,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2012",42102.75,
"MEX","WASTEMUN","TOT","KG_CAP","A","1991",245.628,
"MEX","WASTEMUN","TOT","KG_CAP","A","1992",251.597,
"MEX","WASTEMUN","TOT","KG_CAP","A","1993",316.142,
"MEX","WASTEMUN","TOT","KG_CAP","A","1994",326.157,
"MEX","WASTEMUN","TOT","KG_CAP","A","1995",332.19,
"MEX","WASTEMUN","TOT","KG_CAP","A","1996",342.564,
"MEX","WASTEMUN","TOT","KG_CAP","A","1997",309.04,
"MEX","WASTEMUN","TOT","KG_CAP","A","1998",317.847,
"MEX","WASTEMUN","TOT","KG_CAP","A","1999",317.513,
"MEX","WASTEMUN","TOT","KG_CAP","A","2000",311.109,
"MEX","WASTEMUN","TOT","KG_CAP","A","2001",314.555,
"MEX","WASTEMUN","TOT","KG_CAP","A","2002",317,
"MEX","WASTEMUN","TOT","KG_CAP","A","2003",319.91,
"MEX","WASTEMUN","TOT","KG_CAP","A","2004",331.861,
"MEX","WASTEMUN","TOT","KG_CAP","A","2005",335.054,
"MEX","WASTEMUN","TOT","KG_CAP","A","2006",337.221,
"MEX","WASTEMUN","TOT","KG_CAP","A","2007",339.005,
"MEX","WASTEMUN","TOT","KG_CAP","A","2008",340.518,
"MEX","WASTEMUN","TOT","KG_CAP","A","2009",341.896,
"MEX","WASTEMUN","TOT","KG_CAP","A","2010",352.169,
"MEX","WASTEMUN","TOT","KG_CAP","A","2011",355.928,
"MEX","WASTEMUN","TOT","KG_CAP","A","2012",360.051,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1981",7050,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1985",6933,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1988",6900,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1989",7322,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1990",7430,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1991",7470,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1993",8377,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1994",8501,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1995",8337,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1996",8565,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1997",8986,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1998",9069,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1999",9205,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2000",9529,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2001",9550,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2002",9684,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2003",9504,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2004",9746,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2005",9769,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2006",9761,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2007",9922,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2008",9868,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2009",9738,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2010",9484,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2011",9479,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2012",9203,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2013",8840,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2014",8894,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2015",8866,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2016",8861,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2017",8792,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2018",8806,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2019",8806,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2020",9304,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2021",9034,"E"
"NLD","WASTEMUN","TOT","KG_CAP","A","1981",494.834,
"NLD","WASTEMUN","TOT","KG_CAP","A","1985",478.414,
"NLD","WASTEMUN","TOT","KG_CAP","A","1988",467.477,
"NLD","WASTEMUN","TOT","KG_CAP","A","1989",493.1,
"NLD","WASTEMUN","TOT","KG_CAP","A","1990",496.94,
"NLD","WASTEMUN","TOT","KG_CAP","A","1991",495.693,
"NLD","WASTEMUN","TOT","KG_CAP","A","1993",547.861,
"NLD","WASTEMUN","TOT","KG_CAP","A","1994",552.629,
"NLD","WASTEMUN","TOT","KG_CAP","A","1995",539.297,
"NLD","WASTEMUN","TOT","KG_CAP","A","1996",551.495,
"NLD","WASTEMUN","TOT","KG_CAP","A","1997",575.633,
"NLD","WASTEMUN","TOT","KG_CAP","A","1998",577.378,
"NLD","WASTEMUN","TOT","KG_CAP","A","1999",582.15,
"NLD","WASTEMUN","TOT","KG_CAP","A","2000",598.348,
"NLD","WASTEMUN","TOT","KG_CAP","A","2001",595.157,
"NLD","WASTEMUN","TOT","KG_CAP","A","2002",599.669,
"NLD","WASTEMUN","TOT","KG_CAP","A","2003",585.752,
"NLD","WASTEMUN","TOT","KG_CAP","A","2004",598.583,
"NLD","WASTEMUN","TOT","KG_CAP","A","2005",598.595,
"NLD","WASTEMUN","TOT","KG_CAP","A","2006",597.146,
"NLD","WASTEMUN","TOT","KG_CAP","A","2007",605.676,
"NLD","WASTEMUN","TOT","KG_CAP","A","2008",600.039,
"NLD","WASTEMUN","TOT","KG_CAP","A","2009",589.097,
"NLD","WASTEMUN","TOT","KG_CAP","A","2010",570.796,
"NLD","WASTEMUN","TOT","KG_CAP","A","2011",567.84,
"NLD","WASTEMUN","TOT","KG_CAP","A","2012",549.27,
"NLD","WASTEMUN","TOT","KG_CAP","A","2013",526.052,
"NLD","WASTEMUN","TOT","KG_CAP","A","2014",527.364,
"NLD","WASTEMUN","TOT","KG_CAP","A","2015",523.379,
"NLD","WASTEMUN","TOT","KG_CAP","A","2016",520.308,
"NLD","WASTEMUN","TOT","KG_CAP","A","2017",513.213,
"NLD","WASTEMUN","TOT","KG_CAP","A","2018",511.037,
"NLD","WASTEMUN","TOT","KG_CAP","A","2019",507.7,
"NLD","WASTEMUN","TOT","KG_CAP","A","2020",533.44,
"NLD","WASTEMUN","TOT","KG_CAP","A","2021",515.245,
"NZL","WASTEMUN","TOT","THND_TONNE","A","1980",2030,
"NZL","WASTEMUN","TOT","THND_TONNE","A","1990",3330,
"NZL","WASTEMUN","TOT","THND_TONNE","A","1995",3180,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2002",3022,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2003",3075,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2004",3186,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2006",3156,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2010",2532,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2011",2512,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2012",2514,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2013",2684,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2014",2931,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2015",3221,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2016",3405,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2017",3481,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2018",3705,
"NZL","WASTEMUN","TOT","KG_CAP","A","1980",640.329,
"NZL","WASTEMUN","TOT","KG_CAP","A","1990",982.276,
"NZL","WASTEMUN","TOT","KG_CAP","A","1995",865.683,
"NZL","WASTEMUN","TOT","KG_CAP","A","2002",765.354,
"NZL","WASTEMUN","TOT","KG_CAP","A","2003",763.558,
"NZL","WASTEMUN","TOT","KG_CAP","A","2004",779.45,
"NZL","WASTEMUN","TOT","KG_CAP","A","2006",754.194,
"NZL","WASTEMUN","TOT","KG_CAP","A","2010",581.975,
"NZL","WASTEMUN","TOT","KG_CAP","A","2011",572.993,
"NZL","WASTEMUN","TOT","KG_CAP","A","2012",570.314,
"NZL","WASTEMUN","TOT","KG_CAP","A","2013",604.219,
"NZL","WASTEMUN","TOT","KG_CAP","A","2014",648.954,
"NZL","WASTEMUN","TOT","KG_CAP","A","2015",698.789,
"NZL","WASTEMUN","TOT","KG_CAP","A","2016",722.301,
"NZL","WASTEMUN","TOT","KG_CAP","A","2017",723.159,
"NZL","WASTEMUN","TOT","KG_CAP","A","2018",756.03,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1975",1700,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1980",1700,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1985",1968,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1990",2000,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1993",2217,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1994",2366,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1995",2722,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1996",2761,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1997",2721,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1998",2858,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1999",2650,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2000",2755,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2001",1629,"B"
"NOR","WASTEMUN","TOT","THND_TONNE","A","2002",1780,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2003",1836,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2004",1903,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2005",1968,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2006",2140,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2007",2312,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2008",2324,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2009",2269,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2010",2295,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2011",2403,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2012",2392,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2013",2518,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2014",2175,"B"
"NOR","WASTEMUN","TOT","THND_TONNE","A","2015",2187,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2016",3946,"B"
"NOR","WASTEMUN","TOT","THND_TONNE","A","2017",3949,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2018",3927,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2019",4151,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2020",3247,"B"
"NOR","WASTEMUN","TOT","THND_TONNE","A","2021",4320,
"NOR","WASTEMUN","TOT","KG_CAP","A","1975",558.091,
"NOR","WASTEMUN","TOT","KG_CAP","A","1980",416.094,
"NOR","WASTEMUN","TOT","KG_CAP","A","1985",473.929,
"NOR","WASTEMUN","TOT","KG_CAP","A","1990",471.534,
"NOR","WASTEMUN","TOT","KG_CAP","A","1993",514.149,
"NOR","WASTEMUN","TOT","KG_CAP","A","1994",545.587,
"NOR","WASTEMUN","TOT","KG_CAP","A","1995",624.428,
"NOR","WASTEMUN","TOT","KG_CAP","A","1996",630.173,
"NOR","WASTEMUN","TOT","KG_CAP","A","1997",617.685,
"NOR","WASTEMUN","TOT","KG_CAP","A","1998",644.934,
"NOR","WASTEMUN","TOT","KG_CAP","A","1999",593.915,
"NOR","WASTEMUN","TOT","KG_CAP","A","2000",613.453,
"NOR","WASTEMUN","TOT","KG_CAP","A","2001",360.898,
"NOR","WASTEMUN","TOT","KG_CAP","A","2002",392.23,
"NOR","WASTEMUN","TOT","KG_CAP","A","2003",402.203,
"NOR","WASTEMUN","TOT","KG_CAP","A","2004",414.425,
"NOR","WASTEMUN","TOT","KG_CAP","A","2005",425.671,
"NOR","WASTEMUN","TOT","KG_CAP","A","2006",459.161,
"NOR","WASTEMUN","TOT","KG_CAP","A","2007",490.959,
"NOR","WASTEMUN","TOT","KG_CAP","A","2008",487.394,
"NOR","WASTEMUN","TOT","KG_CAP","A","2009",469.897,
"NOR","WASTEMUN","TOT","KG_CAP","A","2010",469.397,
"NOR","WASTEMUN","TOT","KG_CAP","A","2011",485.152,
"NOR","WASTEMUN","TOT","KG_CAP","A","2012",476.629,
"NOR","WASTEMUN","TOT","KG_CAP","A","2013",495.653,
"NOR","WASTEMUN","TOT","KG_CAP","A","2014",423.364,
"NOR","WASTEMUN","TOT","KG_CAP","A","2015",421.396,
"NOR","WASTEMUN","TOT","KG_CAP","A","2016",753.607,
"NOR","WASTEMUN","TOT","KG_CAP","A","2017",748.347,
"NOR","WASTEMUN","TOT","KG_CAP","A","2018",739.281,
"NOR","WASTEMUN","TOT","KG_CAP","A","2019",776.194,
"NOR","WASTEMUN","TOT","KG_CAP","A","2020",603.591,
"NOR","WASTEMUN","TOT","KG_CAP","A","2021",798.769,
"POL","WASTEMUN","TOT","THND_TONNE","A","1975",6528,
"POL","WASTEMUN","TOT","THND_TONNE","A","1980",10055,
"POL","WASTEMUN","TOT","THND_TONNE","A","1985",11087,
"POL","WASTEMUN","TOT","THND_TONNE","A","1990",11098,
"POL","WASTEMUN","TOT","THND_TONNE","A","1991",10638,
"POL","WASTEMUN","TOT","THND_TONNE","A","1992",10621,
"POL","WASTEMUN","TOT","THND_TONNE","A","1993",10645,
"POL","WASTEMUN","TOT","THND_TONNE","A","1994",11015,
"POL","WASTEMUN","TOT","THND_TONNE","A","1995",10985,
"POL","WASTEMUN","TOT","THND_TONNE","A","1996",11621,
"POL","WASTEMUN","TOT","THND_TONNE","A","1997",12183,
"POL","WASTEMUN","TOT","THND_TONNE","A","1998",11827,
"POL","WASTEMUN","TOT","THND_TONNE","A","1999",12317,
"POL","WASTEMUN","TOT","THND_TONNE","A","2000",12226,
"POL","WASTEMUN","TOT","THND_TONNE","A","2001",11109,
"POL","WASTEMUN","TOT","THND_TONNE","A","2002",10509,
"POL","WASTEMUN","TOT","THND_TONNE","A","2003",9925,
"POL","WASTEMUN","TOT","THND_TONNE","A","2004",9759,
"POL","WASTEMUN","TOT","THND_TONNE","A","2005",12169,
"POL","WASTEMUN","TOT","THND_TONNE","A","2006",12235,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2007",12264,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2008",12194,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2009",12053,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2010",12032,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2011",12129,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2012",12084,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2013",11295,
"POL","WASTEMUN","TOT","THND_TONNE","A","2014",10330,
"POL","WASTEMUN","TOT","THND_TONNE","A","2015",10863,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2016",11654,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2017",11969,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2018",12485,
"POL","WASTEMUN","TOT","THND_TONNE","A","2019",12753,
"POL","WASTEMUN","TOT","THND_TONNE","A","2020",13117,
"POL","WASTEMUN","TOT","THND_TONNE","A","2021",13674,
"POL","WASTEMUN","TOT","KG_CAP","A","1975",192.165,
"POL","WASTEMUN","TOT","KG_CAP","A","1980",282.618,
"POL","WASTEMUN","TOT","KG_CAP","A","1985",298.014,
"POL","WASTEMUN","TOT","KG_CAP","A","1990",291.818,
"POL","WASTEMUN","TOT","KG_CAP","A","1991",279.15,
"POL","WASTEMUN","TOT","KG_CAP","A","1992",278.23,
"POL","WASTEMUN","TOT","KG_CAP","A","1993",278.512,
"POL","WASTEMUN","TOT","KG_CAP","A","1994",287.959,
"POL","WASTEMUN","TOT","KG_CAP","A","1995",287.006,
"POL","WASTEMUN","TOT","KG_CAP","A","1996",303.508,
"POL","WASTEMUN","TOT","KG_CAP","A","1997",318.161,
"POL","WASTEMUN","TOT","KG_CAP","A","1998",308.932,
"POL","WASTEMUN","TOT","KG_CAP","A","1999",321.845,
"POL","WASTEMUN","TOT","KG_CAP","A","2000",319.563,
"POL","WASTEMUN","TOT","KG_CAP","A","2001",290.446,
"POL","WASTEMUN","TOT","KG_CAP","A","2002",274.872,
"POL","WASTEMUN","TOT","KG_CAP","A","2003",259.85,
"POL","WASTEMUN","TOT","KG_CAP","A","2004",255.603,
"POL","WASTEMUN","TOT","KG_CAP","A","2005",318.883,
"POL","WASTEMUN","TOT","KG_CAP","A","2006",320.857,
"POL","WASTEMUN","TOT","KG_CAP","A","2007",321.755,
"POL","WASTEMUN","TOT","KG_CAP","A","2008",319.919,
"POL","WASTEMUN","TOT","KG_CAP","A","2009",315.909,
"POL","WASTEMUN","TOT","KG_CAP","A","2010",312.384,
"POL","WASTEMUN","TOT","KG_CAP","A","2011",314.829,
"POL","WASTEMUN","TOT","KG_CAP","A","2012",313.595,
"POL","WASTEMUN","TOT","KG_CAP","A","2013",293.358,
"POL","WASTEMUN","TOT","KG_CAP","A","2014",268.424,
"POL","WASTEMUN","TOT","KG_CAP","A","2015",282.489,
"POL","WASTEMUN","TOT","KG_CAP","A","2016",303.278,
"POL","WASTEMUN","TOT","KG_CAP","A","2017",311.511,
